offense_id,category,date,time,neighborhood,npu,x,y
150980531,LARCENY-FROM VEHICLE,4/8/2015,3:00:00,Old Fourth Ward,M,-84.36599,33.76094
150980606,LARCENY-FROM VEHICLE,4/8/2015,6:00:00,Virginia Highland,F,-84.36037,33.77699
150980610,LARCENY-FROM VEHICLE,4/8/2015,6:00:00,Castleberry Hill,M,-84.40059,33.74834
150980640,BURGLARY-NONRES,4/8/2015,6:30:00,Virginia Highland,F,-84.3631,33.77386
150980666,BURGLARY-NONRES,4/7/2015,9:00:00,Bankhead,K,-84.42647,33.76925
150980694,LARCENY-NON VEHICLE,4/8/2015,7:10:00,Vine City,L,-84.41457,33.75504
150980695,LARCENY-FROM VEHICLE,4/8/2015,6:00:00,Inman Park,N,-84.3639,33.75667
150980713,LARCENY-FROM VEHICLE,4/7/2015,23:00:00,Mechanicsville,V,-84.39442,33.74114
150980719,LARCENY-NON VEHICLE,4/8/2015,7:00:00,Poncey-Highland,N,-84.35943,33.7678
150980726,LARCENY-FROM VEHICLE,4/8/2015,7:10:00,Old Fourth Ward,M,-84.36478,33.77121
150980742,LARCENY-FROM VEHICLE,4/7/2015,19:00:00,Boulevard Heights,W,-84.36619,33.72365
150980918,LARCENY-NON VEHICLE,4/1/2015,18:00:00,Mechanicsville,V,-84.39343,33.73206
150980976,LARCENY-FROM VEHICLE,4/7/2015,3:00:00,English Avenue,L,-84.40498,33.76527
150981018,LARCENY-NON VEHICLE,4/6/2015,12:00:00,South River Gardens,Z,-84.36936,33.67029
150981057,LARCENY-FROM VEHICLE,4/8/2015,2:00:00,Midtown,E,-84.38793,33.78483
150981086,LARCENY-NON VEHICLE,4/7/2015,9:00:00,Vine City,L,-84.41489,33.76101
150981113,BURGLARY-RESIDENCE,4/8/2015,9:00:00,Harris Chiles,T,-84.41937,33.74387
150981169,LARCENY-NON VEHICLE,4/7/2015,22:00:00,Home Park,E,-84.39629,33.78517
150981187,LARCENY-FROM VEHICLE,4/7/2015,19:00:00,Buckhead Forest,B,-84.38088,33.85083
150981264,LARCENY-NON VEHICLE,4/8/2015,10:30:00,Vine City,L,-84.41457,33.75504
150981302,LARCENY-FROM VEHICLE,4/7/2015,18:00:00,Edgewood,O,-84.34521,33.74986
150981306,BURGLARY-RESIDENCE,4/8/2015,10:30:00,Midwest Cascade,Q,-84.52641,33.72492
150981323,AGG ASSAULT,4/8/2015,10:45:00,Inman Park,N,-84.3527,33.76271
150981363,BURGLARY-RESIDENCE,4/7/2015,21:00:00,East Lake,O,-84.30947,33.74953
150981389,ROBBERY-PEDESTRIAN,4/8/2015,11:30:00,Chosewood Park,Y,-84.36918,33.71782
150981481,LARCENY-FROM VEHICLE,4/8/2015,8:00:00,Downtown,M,-84.39178,33.76002
150981548,LARCENY-NON VEHICLE,4/8/2015,10:00:00,West End,T,-84.43276,33.73812
150981601,LARCENY-NON VEHICLE,4/1/2015,9:00:00,Midtown,E,-84.36561,33.77469
150981616,AUTO THEFT,4/6/2015,21:00:00,Mays,H,-84.5024,33.745
150981736,LARCENY-FROM VEHICLE,4/8/2015,11:30:00,Perkerson,X,-84.40873,33.69349
150981762,LARCENY-FROM VEHICLE,4/8/2015,14:00:00,Sylvan Hills,X,-84.41018,33.7008
150981785,LARCENY-NON VEHICLE,4/8/2015,3:00:00,Lindbergh/Morosgo,B,-84.36328,33.82403
150981791,AUTO THEFT,4/7/2015,23:30:00,Monroe Heights,G,-84.47416,33.79333
150981793,LARCENY-NON VEHICLE,4/8/2015,12:05:00,Oakland City,S,-84.41935,33.72611
150981809,LARCENY-NON VEHICLE,3/24/2015,8:00:00,Ardmore,E,-84.39432,33.80648
150981818,AUTO THEFT,4/8/2015,13:30:00,Capitol View,X,-84.41117,33.71635
150981819,LARCENY-NON VEHICLE,3/31/2015,12:00:00,Capitol View,X,-84.41707,33.72079
150981871,LARCENY-FROM VEHICLE,4/7/2015,21:00:00,Grove Park,J,-84.45233,33.78107
150981907,AUTO THEFT,4/8/2015,14:20:00,Pittsburgh,V,-84.40177,33.73396
150981920,AUTO THEFT,4/7/2015,23:15:00,Capitol Gateway,V,-84.386,33.74556
150981936,AGG ASSAULT,4/8/2015,15:00:00,West End,T,-84.4187,33.73775
150981939,LARCENY-NON VEHICLE,4/8/2015,12:00:00,Downtown,M,-84.38837,33.75943
150981964,LARCENY-NON VEHICLE,4/8/2015,13:00:00,Downtown,M,-84.38231,33.75231
150982022,BURGLARY-RESIDENCE,4/8/2015,14:45:00,Old Fourth Ward,M,-84.36618,33.77103
150982117,LARCENY-FROM VEHICLE,4/8/2015,15:55:00,Pittsburgh,V,-84.40173,33.72473
150982164,LARCENY-NON VEHICLE,4/8/2015,15:00:00,Lindbergh/Morosgo,B,-84.36131,33.82674
150982222,LARCENY-NON VEHICLE,4/8/2015,16:40:00,Edgewood,O,-84.34619,33.75674
150982254,BURGLARY-RESIDENCE,4/6/2015,16:30:00,Westview,T,-84.44326,33.73646
150982266,AGG ASSAULT,4/8/2015,16:55:00,Hammond Park,X,-84.41104,33.68128
150982382,BURGLARY-RESIDENCE,4/8/2015,8:00:00,Lindbergh/Morosgo,B,-84.36425,33.81948
150982390,BURGLARY-RESIDENCE,4/8/2015,14:30:00,Pittsburgh,V,-84.4076,33.72349
150982522,LARCENY-FROM VEHICLE,4/7/2015,3:45:00,Ormewood Park,W,-84.35804,33.73588
150982727,AGG ASSAULT,4/8/2015,18:58:00,Mechanicsville,V,-84.39916,33.73696
150982750,LARCENY-FROM VEHICLE,4/8/2015,5:50:00,Greenbriar,R,-84.49328,33.68845
150982805,LARCENY-NON VEHICLE,4/8/2015,19:20:00,Downtown,M,-84.39201,33.7532
150982831,AUTO THEFT,4/7/2015,18:00:00,Grant Park,W,-84.37812,33.73402
150982963,LARCENY-NON VEHICLE,4/8/2015,20:11:00,Downtown,M,-84.38496,33.76158
150983020,LARCENY-FROM VEHICLE,4/8/2015,18:50:00,Midtown,E,-84.37829,33.78143
150983174,LARCENY-NON VEHICLE,4/8/2015,21:34:00,Adamsville,H,-84.50433,33.76126
150983265,LARCENY-FROM VEHICLE,4/8/2015,23:45:00,East Atlanta,W,-84.34641,33.74093
150983279,LARCENY-FROM VEHICLE,4/8/2015,18:00:00,Candler Park,N,-84.34666,33.76154
150983294,LARCENY-NON VEHICLE,4/8/2015,20:30:00,Piedmont Heights,F,-84.36951,33.79668
150983343,BURGLARY-RESIDENCE,4/8/2015,8:00:00,Lindbergh/Morosgo,B,-84.36481,33.8201
150983361,LARCENY-NON VEHICLE,4/8/2015,23:25:00,West Lake,J,-84.43914,33.76331
150983387,AUTO THEFT,4/8/2015,15:15:00,Home Park,E,-84.40964,33.78052
150983403,AUTO THEFT,4/8/2015,23:41:00,Perkerson,X,-84.4067,33.6929
150988032,LARCENY-NON VEHICLE,4/8/2015,11:40:00,NULL,NULL,-84.43654,33.64142
150988091,LARCENY-FROM VEHICLE,4/7/2015,11:00:00,NULL,NULL,-84.44354,33.6397
150990065,BURGLARY-RESIDENCE,4/8/2015,20:30:00,Ashview Heights,T,-84.41847,33.753
150990076,AUTO THEFT,4/8/2015,0:30:00,Adamsville,H,-84.50198,33.76006
150990089,LARCENY-NON VEHICLE,4/9/2015,0:25:00,Home Park,E,-84.40025,33.78593
150990149,ROBBERY-PEDESTRIAN,4/9/2015,1:05:00,Garden Hills,B,-84.36838,33.83665
150990212,LARCENY-NON VEHICLE,4/9/2015,1:30:00,Downtown,M,-84.38746,33.7604
150990270,AUTO THEFT,4/9/2015,2:02:00,Dixie Hills,J,-84.46674,33.75688
150990274,BURGLARY-RESIDENCE,4/8/2015,22:30:00,Mechanicsville,V,-84.40262,33.73805
150990294,LARCENY-NON VEHICLE,4/9/2015,2:05:00,Sylvan Hills,X,-84.40795,33.70369
150990328,AUTO THEFT,4/8/2015,23:25:00,Peachtree Park,B,-84.36951,33.84347
150990331,LARCENY-FROM VEHICLE,4/8/2015,23:10:00,Buckhead Village,B,-84.37738,33.84026
150990396,LARCENY-FROM VEHICLE,4/8/2015,22:30:00,Midtown,E,-84.38121,33.78513
150990422,BURGLARY-NONRES,4/9/2015,3:18:00,Harland Terrace,I,-84.48359,33.7538
150990440,LARCENY-FROM VEHICLE,4/8/2015,23:30:00,Piedmont Heights,F,-84.37003,33.81098
150990472,ROBBERY-PEDESTRIAN,4/9/2015,3:45:00,Lakewood Heights,Y,-84.37788,33.70648
150990592,AUTO THEFT,4/9/2015,3:30:00,Piedmont Heights,F,-84.37003,33.81098
150990628,AUTO THEFT,4/9/2015,0:30:00,NULL,P,-84.50299,33.67051
150990666,LARCENY-FROM VEHICLE,4/8/2015,22:00:00,The Villages at East Lake,O,-84.31168,33.74149
150990715,LARCENY-FROM VEHICLE,4/9/2015,2:50:00,Midtown,E,-84.38382,33.77248
150990724,LARCENY-FROM VEHICLE,4/9/2015,19:00:00,Leila Valley,Z,-84.3639,33.68893
150990743,AUTO THEFT,4/8/2015,11:30:00,Center Hill,J,-84.4579,33.76479
150990792,LARCENY-FROM VEHICLE,4/8/2015,23:30:00,Midtown,E,-84.38704,33.77962
150990926,LARCENY-NON VEHICLE,4/8/2015,22:00:00,Grant Park,W,-84.37391,33.73713
150991009,AUTO THEFT,4/9/2015,2:00:00,Capitol View,X,-84.41783,33.71885
150991010,LARCENY-FROM VEHICLE,4/2/2015,19:00:00,English Avenue,L,-84.41283,33.77328
150991057,ROBBERY-PEDESTRIAN,4/9/2015,9:46:00,Benteen Park,W,-84.36284,33.71209
150991110,LARCENY-FROM VEHICLE,4/9/2015,0:00:00,Buckhead Forest,B,-84.37663,33.84159
150991204,AUTO THEFT,4/8/2015,15:00:00,Midtown,E,-84.38235,33.78303
150991216,LARCENY-FROM VEHICLE,4/6/2015,19:00:00,Virginia Highland,F,-84.36042,33.77441
150991271,AUTO THEFT,3/20/2015,22:00:00,Lindridge/Martin Manor,F,-84.35752,33.8121
150991293,LARCENY-NON VEHICLE,4/9/2015,11:00:00,North Buckhead,B,-84.36278,33.85302
150991370,BURGLARY-RESIDENCE,4/8/2015,17:30:00,Hammond Park,X,-84.4059,33.68116
150991380,AUTO THEFT,4/9/2015,11:40:00,Fairway Acres,P,-84.53885,33.6884
150991405,ROBBERY-PEDESTRIAN,4/9/2015,11:45:00,Collier Heights,I,-84.47601,33.77398
150991410,LARCENY-FROM VEHICLE,4/8/2015,19:30:00,Underwood Hills,D,-84.42757,33.80415
150991451,LARCENY-FROM VEHICLE,4/8/2015,23:00:00,Old Fourth Ward,M,-84.36599,33.76094
150991585,ROBBERY-PEDESTRIAN,4/9/2015,11:00:00,Kirkwood,O,-84.3245,33.74785
150991611,LARCENY-NON VEHICLE,4/9/2015,13:10:00,West End,T,-84.43314,33.7375
150991667,AUTO THEFT,4/9/2015,0:00:00,Cascade Avenue/Road,S,-84.46186,33.72393
150991712,BURGLARY-RESIDENCE,4/8/2015,16:00:00,East Lake,O,-84.30109,33.75212
150991731,AUTO THEFT,4/9/2015,11:00:00,Downtown,M,-84.3874,33.75306
150991742,BURGLARY-RESIDENCE,4/9/2015,6:30:00,Oakland City,S,-84.4368,33.72336
150991778,LARCENY-FROM VEHICLE,4/9/2015,12:00:00,Lenox,B,-84.36212,33.84676
150991779,BURGLARY-RESIDENCE,4/9/2015,14:31:00,Glenrose Heights,Z,-84.39103,33.67329
150991781,BURGLARY-RESIDENCE,1/15/2015,8:00:00,NULL,I,-84.48945,33.75652
150991782,LARCENY-FROM VEHICLE,4/9/2015,12:00:00,North Buckhead,B,-84.36834,33.84652
150991788,AGG ASSAULT,4/9/2015,14:00:00,Lindbergh/Morosgo,B,-84.36521,33.824
150991791,LARCENY-NON VEHICLE,4/8/2015,15:45:00,Lenox,B,-84.36212,33.84676
150991807,BURGLARY-RESIDENCE,4/9/2015,14:40:00,Collier Heights,I,-84.48997,33.7767
150991835,LARCENY-FROM VEHICLE,4/9/2015,10:00:00,Grant Park,W,-84.37184,33.7338
150991836,BURGLARY-NONRES,2/20/2015,7:00:00,Reynoldstown,N,-84.35301,33.74671
150991838,LARCENY-NON VEHICLE,3/10/2015,18:00:00,Midtown,E,-84.38045,33.78639
150991859,LARCENY-FROM VEHICLE,4/8/2015,21:30:00,Grant Park,W,-84.37574,33.7482
150991884,LARCENY-NON VEHICLE,3/29/2015,14:00:00,Westwood Terrace,I,-84.45019,33.73683
150991897,LARCENY-NON VEHICLE,4/9/2015,15:00:00,West End,T,-84.4168,33.74057
150991913,LARCENY-FROM VEHICLE,4/8/2015,21:00:00,Polar Rock,Z,-84.39575,33.69279
150991916,AGG ASSAULT,4/9/2015,15:37:00,Grove Park,J,-84.45299,33.77024
150991932,LARCENY-NON VEHICLE,4/9/2015,15:30:00,Lakewood Heights,Y,-84.3802,33.70717
150991955,LARCENY-NON VEHICLE,4/9/2015,15:30:00,Berkeley Park,D,-84.41278,33.80388
150991993,LARCENY-NON VEHICLE,4/9/2015,16:00:00,Lenox,B,-84.35832,33.85325
150992003,AGG ASSAULT,4/9/2015,16:10:00,Glenrose Heights,Z,-84.381,33.66741
150992018,BURGLARY-RESIDENCE,3/26/2015,16:00:00,Bankhead,K,-84.41906,33.76446
150992030,LARCENY-NON VEHICLE,4/9/2015,16:00:00,Lindbergh/Morosgo,B,-84.36521,33.824
150992031,LARCENY-NON VEHICLE,4/3/2015,0:50:00,Oakland City,S,-84.42715,33.71941
150992081,LARCENY-FROM VEHICLE,4/8/2015,17:30:00,Collier Heights,I,-84.49509,33.77051
150992102,LARCENY-FROM VEHICLE,4/9/2015,15:00:00,Perkerson,X,-84.40781,33.69581
150992476,LARCENY-FROM VEHICLE,4/9/2015,18:10:00,Sweet Auburn,M,-84.37649,33.75425
150992533,AGG ASSAULT,4/9/2015,18:40:00,Home Park,E,-84.40745,33.78623
150992573,LARCENY-NON VEHICLE,4/9/2015,18:50:00,Florida Heights,I,-84.46669,33.75246
150992595,LARCENY-NON VEHICLE,4/9/2015,8:00:00,Home Park,E,-84.40488,33.78385
150992632,LARCENY-NON VEHICLE,4/9/2015,16:50:00,Bankhead,K,-84.4283,33.76797
150992684,LARCENY-NON VEHICLE,4/9/2015,14:05:00,Downtown,M,-84.39443,33.76274
150992825,LARCENY-NON VEHICLE,4/9/2015,20:45:00,Berkeley Park,D,-84.41278,33.80388
150992847,AUTO THEFT,4/9/2015,14:00:00,Sweet Auburn,M,-84.37706,33.74993
150992893,AUTO THEFT,4/9/2015,18:15:00,Audobon Forest,I,-84.47104,33.72641
150992897,AUTO THEFT,4/8/2015,23:00:00,Sylvan Hills,X,-84.42074,33.70951
150992915,LARCENY-NON VEHICLE,4/9/2015,16:45:00,Midtown,E,-84.39104,33.79673
150992965,LARCENY-FROM VEHICLE,4/9/2015,19:15:00,Mechanicsville,V,-84.40628,33.74297
150993026,AUTO THEFT,4/9/2015,19:30:00,Old Fourth Ward,M,-84.37087,33.7541
150993033,BURGLARY-RESIDENCE,4/9/2015,13:30:00,Mays,H,-84.5057,33.74106
150993124,AGG ASSAULT,4/9/2015,21:50:00,Downtown,M,-84.38198,33.75168
150993160,LARCENY-FROM VEHICLE,4/9/2015,17:30:00,Lake Claire,N,-84.32234,33.76285
150993182,LARCENY-FROM VEHICLE,4/9/2015,22:00:00,Dixie Hills,J,-84.45227,33.7631
150993194,LARCENY-NON VEHICLE,4/9/2015,21:20:00,Lenox,B,-84.3595,33.85182
150993237,AUTO THEFT,4/9/2015,22:43:00,East Atlanta,W,-84.34699,33.73999
150993280,LARCENY-NON VEHICLE,4/9/2015,21:00:00,Piedmont Heights,F,-84.36785,33.81069
150993286,LARCENY-FROM VEHICLE,4/9/2015,22:00:00,Westwood Terrace,I,-84.45476,33.73782
150993379,LARCENY-NON VEHICLE,4/9/2015,21:40:00,Downtown,M,-84.38815,33.77023
151000162,AGG ASSAULT,4/10/2015,0:40:00,Pittsburgh,V,-84.39824,33.72379
151000179,LARCENY-FROM VEHICLE,4/10/2015,0:05:00,Downtown,M,-84.38606,33.75969
151000268,LARCENY-FROM VEHICLE,4/10/2015,1:15:00,West End,T,-84.42519,33.74321
151000286,AUTO THEFT,4/10/2015,1:29:00,Downtown,M,-84.38534,33.75096
151000351,LARCENY-FROM VEHICLE,4/9/2015,23:00:00,Blandtown,D,-84.42381,33.7991
151000358,AGG ASSAULT,4/10/2015,1:55:00,Downtown,M,-84.39383,33.74954
151000469,AUTO THEFT,4/10/2015,2:00:00,Downtown,M,-84.38429,33.76051
151000745,LARCENY-FROM VEHICLE,4/10/2015,5:00:00,Orchard Knob,Z,-84.37787,33.66482
151000763,LARCENY-FROM VEHICLE,4/10/2015,6:00:00,Betmar LaVilla,Y,-84.39674,33.70731
151000797,BURGLARY-NONRES,4/9/2015,4:00:00,Bankhead,K,-84.42647,33.76925
151000823,BURGLARY-RESIDENCE,4/9/2015,18:00:00,Vine City,L,-84.41454,33.75608
151001025,AGG ASSAULT,4/10/2015,8:30:00,Adams Park,R,-84.45571,33.70928
151001054,AUTO THEFT,4/9/2015,20:52:00,Cascade Green,P,-84.5043,33.7143
151001064,AGG ASSAULT,4/10/2015,8:30:00,Downtown,M,-84.38496,33.76158
151001065,BURGLARY-RESIDENCE,4/10/2015,20:00:00,Kirkwood,O,-84.33345,33.74888
151001073,AUTO THEFT,4/9/2015,20:00:00,Pittsburgh,V,-84.40177,33.73396
151001150,LARCENY-FROM VEHICLE,4/10/2015,17:10:00,Downtown,M,-84.39044,33.76521
151001174,AUTO THEFT,4/9/2015,21:00:00,Browns Mill Park,Z,-84.36933,33.68149
151001182,AUTO THEFT,4/9/2015,23:00:00,Pittsburgh,V,-84.40221,33.73365
151001230,LARCENY-FROM VEHICLE,4/9/2015,21:45:00,Adair Park,V,-84.40955,33.72493
151001270,BURGLARY-RESIDENCE,4/6/2015,10:00:00,Blair Villa/Poole Creek,Z,-84.37866,33.66339
151001293,AGG ASSAULT,4/10/2015,10:20:00,Hills Park,D,-84.45062,33.80755
151001372,LARCENY-FROM VEHICLE,4/9/2015,1:00:00,Downtown,M,-84.38596,33.75889
151001386,LARCENY-NON VEHICLE,4/10/2015,10:00:00,North Buckhead,B,-84.3645,33.85209
151001399,LARCENY-FROM VEHICLE,4/10/2015,9:00:00,NULL,P,-84.51182,33.68909
151001454,LARCENY-FROM VEHICLE,4/9/2015,23:00:00,Midtown,E,-84.37869,33.77206
151001469,BURGLARY-RESIDENCE,4/10/2015,9:00:00,Greenbriar,R,-84.49403,33.6697
151001507,BURGLARY-RESIDENCE,4/10/2015,11:49:00,Virginia Highland,F,-84.36691,33.78138
151001522,AGG ASSAULT,4/10/2015,12:15:00,Grove Park,J,-84.45233,33.78107
151001540,BURGLARY-RESIDENCE,4/9/2015,22:30:00,Ben Hill Terrace,P,-84.52214,33.7055
151001622,LARCENY-NON VEHICLE,4/9/2015,18:30:00,Downtown,M,-84.38746,33.7604
151001636,LARCENY-NON VEHICLE,4/10/2015,13:08:00,Pine Hills,B,-84.35825,33.84293
151001754,LARCENY-NON VEHICLE,4/10/2015,14:13:00,Lenox,B,-84.3595,33.85182
151001757,LARCENY-FROM VEHICLE,4/10/2015,1:30:00,Mechanicsville,V,-84.39904,33.73649
151001765,LARCENY-NON VEHICLE,4/9/2015,15:00:00,Home Park,E,-84.41058,33.78177
151001791,LARCENY-FROM VEHICLE,4/10/2015,7:15:00,Old Fourth Ward,M,-84.37145,33.763
151001811,BURGLARY-RESIDENCE,4/10/2015,15:01:00,Pittsburgh,V,-84.40462,33.72488
151001816,AGG ASSAULT,4/10/2015,15:05:00,Cascade Avenue/Road,S,-84.44715,33.72275
151001833,AGG ASSAULT,4/10/2015,14:08:00,NULL,I,-84.49536,33.75352
151001861,LARCENY-FROM VEHICLE,4/10/2015,15:10:00,Wildwood (NPU-C),C,-84.41356,33.80838
151001886,BURGLARY-RESIDENCE,4/6/2015,23:00:00,Venetian Hills,S,-84.44257,33.71638
151001934,LARCENY-FROM VEHICLE,4/10/2015,14:00:00,Marietta Street Artery,E,-84.41116,33.77914
151001979,AUTO THEFT,4/10/2015,14:55:00,Browns Mill Park,Z,-84.36924,33.6887
151001988,BURGLARY-RESIDENCE,4/3/2015,3:00:00,Campbellton Road,R,-84.46631,33.7011
151001995,LARCENY-FROM VEHICLE,4/10/2015,13:30:00,Princeton Lakes,P,-84.51051,33.65806
151002046,LARCENY-NON VEHICLE,4/10/2015,13:30:00,Blandtown,D,-84.42575,33.79579
151002048,AUTO THEFT,4/10/2015,16:15:00,Sylvan Hills,X,-84.41162,33.6976
151002103,LARCENY-NON VEHICLE,4/10/2015,16:34:00,West End,T,-84.429,33.7451
151002145,AUTO THEFT,4/10/2015,14:45:00,Glenrose Heights,Z,-84.39082,33.66699
151002171,LARCENY-NON VEHICLE,4/10/2015,12:00:00,North Buckhead,B,-84.36278,33.85302
151002174,LARCENY-FROM VEHICLE,4/9/2015,22:00:00,Loring Heights,E,-84.40671,33.79742
151002182,LARCENY-NON VEHICLE,4/10/2015,16:52:00,NULL,R,-84.44364,33.70907
151002257,LARCENY-FROM VEHICLE,4/10/2015,16:00:00,Grant Park,W,-84.36764,33.7407
151002311,AUTO THEFT,4/2/2015,0:01:00,Greenbriar,R,-84.49196,33.68295
151002342,LARCENY-FROM VEHICLE,4/10/2015,14:20:00,Greenbriar,R,-84.48907,33.68961
151002358,LARCENY-FROM VEHICLE,4/10/2015,17:39:00,Sylvan Hills,X,-84.41017,33.70278
151002365,AUTO THEFT,4/10/2015,17:30:00,Capitol View,X,-84.41268,33.71842
151002527,AUTO THEFT,4/10/2015,18:24:00,Joyland,Y,-84.39831,33.71099
151002536,LARCENY-NON VEHICLE,3/29/2015,9:00:00,Adair Park,V,-84.41068,33.73023
151002610,LARCENY-FROM VEHICLE,4/10/2015,11:00:00,Home Park,E,-84.40807,33.78027
151002703,AGG ASSAULT,4/10/2015,19:10:00,Vine City,L,-84.41384,33.75823
151002728,AGG ASSAULT,4/10/2015,19:30:00,Midtown,E,-84.37989,33.77283
151002814,LARCENY-FROM VEHICLE,4/10/2015,15:00:00,Harland Terrace,I,-84.4857,33.75177
151002815,LARCENY-NON VEHICLE,4/10/2015,19:35:00,Atlantic Station,E,-84.39779,33.79282
151002935,AGG ASSAULT,4/10/2015,19:00:00,Edgewood,O,-84.33603,33.75554
151002959,ROBBERY-RESIDENCE,4/10/2015,20:45:00,Riverside,D,-84.47404,33.81063
151003084,AGG ASSAULT,4/10/2015,21:50:00,Summerhill,V,-84.389,33.73624
151003101,LARCENY-FROM VEHICLE,4/10/2015,17:17:00,Downtown,M,-84.39066,33.76117
151003103,LARCENY-FROM VEHICLE,4/10/2015,21:45:00,East Atlanta,W,-84.34522,33.74022
151003137,LARCENY-FROM VEHICLE,4/10/2015,15:30:00,Home Park,E,-84.41198,33.78226
151003162,AGG ASSAULT,4/10/2015,22:10:00,Grove Park,J,-84.45301,33.76555
151003203,AGG ASSAULT,4/10/2015,21:49:00,Summerhill,V,-84.389,33.73624
151003209,BURGLARY-RESIDENCE,4/10/2015,17:00:00,Midtown,E,-84.37662,33.78065
151003212,ROBBERY-PEDESTRIAN,4/10/2015,22:40:00,Harland Terrace,I,-84.47425,33.75381
151003248,AUTO THEFT,4/10/2015,23:02:00,Candler Park,N,-84.34255,33.76868
151003250,AGG ASSAULT,4/10/2015,23:09:00,Capitol View,X,-84.41063,33.71687
151003258,BURGLARY-RESIDENCE,4/10/2015,23:00:00,Ormewood Park,W,-84.35164,33.73428
151003266,LARCENY-FROM VEHICLE,4/10/2015,19:10:00,Summerhill,V,-84.38237,33.73313
151003289,BURGLARY-RESIDENCE,4/10/2015,4:00:00,Mozley Park,K,-84.43311,33.75186
151003336,ROBBERY-PEDESTRIAN,4/10/2015,23:40:00,Princeton Lakes,P,-84.51051,33.65806
151003360,BURGLARY-RESIDENCE,4/10/2015,8:00:00,West End,T,-84.42611,33.73559
151008028,LARCENY-NON VEHICLE,4/10/2015,7:00:00,NULL,NULL,-84.44435,33.64072
151010031,LARCENY-FROM VEHICLE,4/10/2015,19:10:00,Summerhill,V,-84.38528,33.73441
151010033,LARCENY-FROM VEHICLE,4/10/2015,19:30:00,Peoplestown,V,-84.39174,33.73031
151010081,AUTO THEFT,4/10/2015,20:00:00,Summerhill,V,-84.38637,33.73442
151010115,LARCENY-FROM VEHICLE,4/11/2015,0:44:00,Sweet Auburn,M,-84.37248,33.75439
151010148,BURGLARY-NONRES,4/11/2015,0:58:00,Browns Mill Park,Z,-84.37007,33.68167
151010193,ROBBERY-PEDESTRIAN,4/11/2015,0:30:00,Browns Mill Park,Z,-84.39366,33.6835
151010301,BURGLARY-RESIDENCE,4/10/2015,6:22:00,Just Us,T,-84.42442,33.7534
151010334,AGG ASSAULT,4/11/2015,2:11:00,Southwest,R,-84.48726,33.69638
151010387,ROBBERY-PEDESTRIAN,4/11/2015,2:38:00,Cabbagetown,N,-84.36992,33.75064
151010705,AGG ASSAULT,4/11/2015,6:30:00,Sylvan Hills,X,-84.41681,33.70392
151010737,AUTO THEFT,4/11/2015,0:00:00,Glenrose Heights,Z,-84.39348,33.67992
151010750,ROBBERY-RESIDENCE,4/11/2015,7:00:00,Browns Mill Park,Z,-84.39207,33.68595
151010769,LARCENY-FROM VEHICLE,4/10/2015,15:00:00,North Buckhead,B,-84.38176,33.85605
151010790,LARCENY-NON VEHICLE,4/10/2015,7:30:00,Midtown,E,-84.38445,33.77813
151010807,LARCENY-NON VEHICLE,4/11/2015,6:15:00,NULL,P,-84.536,33.698
151010850,BURGLARY-RESIDENCE,4/10/2015,22:00:00,Pittsburgh,V,-84.40418,33.72533
151010880,AGG ASSAULT,4/11/2015,8:00:00,Ashview Heights,T,-84.42349,33.74773
151010884,LARCENY-FROM VEHICLE,4/11/2015,8:00:00,Vine City,L,-84.41695,33.7574
151010944,BURGLARY-RESIDENCE,4/9/2015,8:00:00,Old Fourth Ward,M,-84.37318,33.76128
151010961,LARCENY-NON VEHICLE,4/11/2015,9:00:00,Sweet Auburn,M,-84.37399,33.75539
151010971,LARCENY-FROM VEHICLE,4/10/2015,9:00:00,Inman Park,N,-84.35576,33.75777
151011054,LARCENY-NON VEHICLE,4/11/2015,10:20:00,Morningside/Lenox Park,F,-84.35951,33.79898
151011104,LARCENY-FROM VEHICLE,4/11/2015,9:00:00,Midtown,E,-84.37904,33.78381
151011144,BURGLARY-NONRES,4/10/2015,21:00:00,Carver Hills,G,-84.46814,33.79901
151011201,LARCENY-NON VEHICLE,4/10/2015,17:30:00,Peyton Forest,I,-84.4823,33.74177
151011214,LARCENY-NON VEHICLE,4/11/2015,12:00:00,English Avenue,L,-84.41708,33.76375
151011364,LARCENY-FROM VEHICLE,4/11/2015,14:27:00,Campbellton Road,R,-84.45682,33.70043
151011404,LARCENY-FROM VEHICLE,4/10/2015,22:00:00,Ormewood Park,W,-84.35262,33.72546
151011426,LARCENY-FROM VEHICLE,4/11/2015,6:30:00,South River Gardens,Z,-84.36701,33.65199
151011453,LARCENY-FROM VEHICLE,4/11/2015,13:15:00,Ardmore,E,-84.3966,33.80402
151011505,BURGLARY-RESIDENCE,4/9/2015,15:00:00,Adams Park,R,-84.4572,33.71228
151011513,LARCENY-NON VEHICLE,4/8/2015,14:00:00,Edgewood,O,-84.34264,33.76051
151011527,AUTO THEFT,4/2/2015,15:00:00,Arlington Estates,P,-84.5385,33.69207
151011535,ROBBERY-PEDESTRIAN,4/11/2015,14:00:00,Home Park,E,-84.41102,33.7864
151011586,BURGLARY-RESIDENCE,4/11/2015,15:36:00,Sylvan Hills,X,-84.42213,33.71106
151011623,BURGLARY-RESIDENCE,4/7/2015,15:00:00,Collier Heights,I,-84.49505,33.7733
151011689,LARCENY-FROM VEHICLE,4/11/2015,13:00:00,Downtown,M,-84.39061,33.76341
